date,contest_number,n1,n2,n3,n4,n5,n6,jolly,superstar,winners_6,prize_6,source_url
2019-11-30,144,2,21,47,52,66,77,9,73,,,https://lottologia.com/superenalotto/estrazioni/2019
2019-12-03,145,4,5,8,22,48,83,47,66,,,https://lottologia.com/superenalotto/estrazioni/2019
2019-12-05,146,16,25,52,59,64,74,37,74,,,https://lottologia.com/superenalotto/estrazioni/2019
2019-12-07,147,11,21,44,67,77,80,33,69,,,https://lottologia.com/superenalotto/estrazioni/2019
2019-12-10,148,11,37,40,42,58,82,69,5,,,https://lottologia.com/superenalotto/estrazioni/2019
2019-12-12,149,11,25,39,48,51,71,88,19,,,https://lottologia.com/superenalotto/estrazioni/2019
2019-12-14,150,8,10,43,52,60,83,84,61,,,https://lottologia.com/superenalotto/estrazioni/2019
2019-12-17,151,4,8,37,44,86,88,56,62,,,https://lottologia.com/superenalotto/estrazioni/2019
2019-12-19,152,3,14,25,43,74,80,62,80,,,https://lottologia.com/superenalotto/estrazioni/2019
2019-12-21,153,9,28,36,50,66,90,71,56,,,https://lottologia.com/superenalotto/estrazioni/2019
2019-12-23,154,17,30,45,56,87,89,18,76,,,https://lottologia.com/superenalotto/estrazioni/2019
2019-12-24,155,44,48,55,67,82,90,54,72,,,https://lottologia.com/superenalotto/estrazioni/2019
2019-12-28,156,3,8,16,28,42,65,75,63,,,https://lottologia.com/superenalotto/estrazioni/2019
2019-12-31,157,3,32,36,43,62,80,13,89,,,https://lottologia.com/superenalotto/estrazioni/2019
2020-01-02,1,5,45,63,64,78,85,4,89,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-01-04,2,23,30,37,44,57,80,26,56,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-01-07,3,2,23,60,66,72,78,19,53,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-01-09,4,5,14,54,55,66,78,52,45,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-01-11,5,34,36,38,63,72,81,18,63,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-01-14,6,1,6,9,32,68,85,79,62,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-01-16,7,22,29,50,53,72,83,77,85,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-01-18,8,26,28,32,50,79,87,1,72,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-01-21,9,6,32,46,53,70,75,62,9,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-01-23,10,15,20,23,69,72,81,87,79,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-01-25,11,11,16,17,35,68,90,76,47,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-01-28,12,16,21,33,50,57,89,52,26,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-01-30,13,8,46,53,62,77,84,51,38,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-02-01,14,22,25,45,46,48,88,24,56,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-02-04,15,21,29,34,64,72,79,14,82,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-02-06,16,3,20,29,49,65,82,31,70,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-02-08,17,15,32,54,56,61,85,10,63,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-02-11,18,16,24,45,68,72,81,20,2,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-02-13,19,4,15,43,69,74,84,49,36,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-02-15,20,13,26,40,55,65,86,9,48,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-02-18,21,26,45,58,69,72,82,9,49,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-02-20,22,20,36,55,69,80,85,58,3,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-02-22,23,1,28,57,58,60,68,50,31,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-02-25,24,10,15,23,54,73,74,63,26,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-02-27,25,17,51,60,71,75,79,58,85,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-02-29,26,9,35,44,50,73,78,85,6,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-03-03,27,5,11,19,26,36,64,1,78,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-03-05,28,13,40,48,67,69,85,65,43,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-03-07,29,11,13,31,41,85,87,12,37,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-03-10,30,8,35,41,43,57,80,42,17,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-03-12,31,19,22,41,46,56,86,13,56,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-03-14,32,1,13,18,47,68,75,46,84,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-03-17,33,17,29,30,49,63,65,15,27,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-03-19,34,7,11,17,28,29,50,41,59,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-03-21,35,5,13,38,39,52,59,74,90,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-05-05,36,39,43,58,73,83,86,35,6,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-05-07,37,22,35,45,52,57,75,15,12,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-05-09,38,34,45,59,66,70,78,21,5,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-05-12,39,21,38,55,60,65,85,66,71,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-05-14,40,12,17,20,54,61,80,39,17,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-05-16,41,2,7,71,78,84,87,80,56,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-05-19,42,26,41,51,62,66,85,40,31,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-05-21,43,3,21,44,69,73,81,20,12,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-05-23,44,5,15,61,75,82,86,36,40,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-05-26,45,10,23,27,46,68,74,66,31,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-05-28,46,16,29,31,73,76,82,26,2,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-05-30,47,3,27,46,52,70,74,48,4,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-06-01,48,9,28,49,65,76,81,8,47,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-06-04,49,5,16,23,30,40,71,10,56,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-06-06,50,4,21,37,45,50,79,76,5,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-06-09,51,8,14,30,58,71,87,70,79,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-06-11,52,1,7,23,47,68,69,79,33,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-06-13,53,20,42,53,57,62,73,8,89,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-06-16,54,1,11,39,59,68,74,37,16,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-06-18,55,4,6,15,35,67,73,36,35,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-06-20,56,16,29,39,55,63,86,84,51,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-06-23,57,40,44,52,59,66,69,24,14,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-06-25,58,14,35,41,51,84,85,78,49,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-06-27,59,13,33,35,60,78,81,11,52,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-06-30,60,6,7,57,61,79,89,63,3,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-07-02,61,12,33,42,56,78,79,88,79,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-07-04,62,33,38,46,59,65,73,28,47,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-07-07,63,16,24,29,53,73,88,62,50,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-07-09,64,1,10,26,40,64,88,79,16,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-07-11,65,6,10,19,20,40,67,75,87,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-07-14,66,17,35,70,71,74,82,22,79,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-07-16,67,35,39,40,64,67,75,74,5,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-07-18,68,18,33,49,76,80,84,12,83,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-07-21,69,4,34,46,54,55,62,10,82,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-07-23,70,10,29,37,49,56,57,24,68,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-07-25,71,18,30,42,70,78,80,1,84,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-07-28,72,23,45,49,71,80,82,61,76,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-07-30,73,4,15,19,26,28,55,58,2,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-08-01,74,4,14,17,18,26,45,6,56,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-08-04,75,5,19,21,25,45,82,59,43,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-08-06,76,21,37,40,46,69,80,3,65,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-08-08,77,6,16,22,55,58,83,51,32,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-08-11,78,7,9,38,68,78,80,26,45,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-08-13,79,4,5,49,57,66,75,36,77,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-08-17,80,5,9,26,62,77,79,87,72,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-08-18,81,13,22,28,58,65,77,6,24,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-08-20,82,7,17,30,39,41,67,32,70,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-08-22,83,7,12,45,47,73,87,83,72,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-08-25,84,15,24,31,70,83,84,76,89,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-08-27,85,37,49,52,53,75,87,29,30,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-08-29,86,1,3,35,42,55,61,25,17,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-09-01,87,10,22,28,45,48,71,53,84,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-09-03,88,16,17,38,39,68,84,29,7,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-09-05,89,7,14,27,56,72,83,16,3,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-09-08,90,23,27,28,31,69,89,24,85,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-09-10,91,46,48,67,78,80,87,23,56,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-09-12,92,6,15,36,42,67,78,2,11,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-09-15,93,2,9,44,47,52,54,16,18,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-09-17,94,9,29,35,47,53,85,71,48,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-09-19,95,6,12,14,27,39,73,87,66,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-09-22,96,4,15,37,48,55,69,31,56,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-09-24,97,10,13,28,77,86,89,14,1,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-09-26,98,4,16,38,70,86,88,61,46,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-09-29,99,25,33,53,76,81,90,75,72,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-10-01,100,7,31,38,52,61,75,51,19,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-10-03,101,5,17,59,61,70,79,52,11,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-10-06,102,8,55,67,73,74,89,83,18,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-10-08,103,8,35,51,60,63,75,79,58,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-10-10,104,12,15,19,24,46,73,67,46,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-10-13,105,47,56,58,60,79,85,20,65,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-10-15,106,29,38,47,61,68,86,36,59,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-10-17,107,24,28,34,55,62,87,36,38,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-10-20,108,24,29,36,43,50,51,69,21,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-10-22,109,1,16,21,36,37,43,27,44,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-10-24,110,17,19,28,41,49,86,25,88,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-10-27,111,19,26,49,53,55,77,51,57,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-10-29,112,9,32,41,43,44,84,28,46,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-10-31,113,22,31,35,40,65,82,36,51,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-11-03,114,18,39,45,48,53,64,55,11,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-11-05,115,5,10,18,24,69,85,65,50,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-11-07,116,1,2,61,69,70,82,56,5,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-11-10,117,13,34,38,41,76,88,18,17,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-11-12,118,13,35,37,58,60,88,57,19,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-11-14,119,3,30,47,67,68,89,38,46,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-11-17,120,7,18,20,32,45,55,75,41,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-11-19,121,6,13,47,49,69,86,83,2,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-11-21,122,6,24,37,55,76,82,20,11,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-11-24,123,9,15,16,23,57,76,19,56,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-11-26,124,2,9,39,52,67,76,78,37,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-11-28,125,12,29,61,81,87,90,20,77,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-12-01,126,21,30,32,62,78,80,36,21,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-12-03,127,22,33,43,48,87,89,17,75,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-12-05,128,26,32,39,40,57,65,4,15,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-12-07,129,1,6,20,25,70,90,89,45,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-12-10,130,1,6,25,42,75,80,41,63,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-12-12,131,11,14,18,59,64,85,1,84,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-12-15,132,10,16,47,51,80,85,4,23,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-12-17,133,5,9,12,14,26,37,55,29,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-12-19,134,36,39,45,50,62,66,47,69,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-12-22,135,15,16,22,46,51,72,8,29,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-12-24,136,22,25,31,79,87,90,38,73,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-12-28,137,8,25,39,54,59,84,85,14,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-12-29,138,15,22,38,51,60,74,86,50,,,https://lottologia.com/superenalotto/estrazioni/2020
2020-12-31,139,7,14,20,66,68,79,76,60,,,https://lottologia.com/superenalotto/estrazioni/2020
2021-01-02,1,35,37,50,75,77,81,5,30,,,https://lottologia.com/superenalotto/estrazioni/2021
2021-01-05,2,12,19,30,60,71,78,79,6,,,https://lottologia.com/superenalotto/estrazioni/2021
2021-01-07,3,15,33,48,49,56,88,16,55,,,https://lottologia.com/superenalotto/estrazioni/2021
2021-01-09,4,14,16,35,47,58,64,40,20,,,https://lottologia.com/superenalotto/estrazioni/2021
2021-01-12,5,5,19,21,33,61,90,43,52,,,https://lottologia.com/superenalotto/estrazioni/2021
2021-01-14,6,24,50,53,54,62,88,61,72,,,https://lottologia.com/superenalotto/estrazioni/2021
2021-01-16,7,9,26,57,66,81,83,63,65,,,https://lottologia.com/superenalotto/estrazioni/2021
2021-01-19,8,2,27,28,38,43,65,60,72,,,https://lottologia.com/superenalotto/estrazioni/2021
2021-01-21,9,15,17,38,40,45,65,84,45,,,https://lottologia.com/superenalotto/estrazioni/2021
2021-01-23,10,3,19,27,35,63,89,29,57,,,https://lottologia.com/superenalotto/estrazioni/2021
2021-01-26,11,34,39,45,51,60,89,18,52,,,https://lottologia.com/superenalotto/estrazioni/2021
2021-01-28,12,18,29,40,44,46,53,67,39,,,https://lottologia.com/superenalotto/estrazioni/2021
2021-01-30,13,27,35,42,48,56,65,44,81,,,https://lottologia.com/superenalotto/estrazioni/2021
2021-02-02,14,28,41,54,67,78,86,29,6,,,https://lottologia.com/superenalotto/estrazioni/2021
2021-02-04,15,5,19,27,35,40,82,66,53,,,https://lottologia.com/superenalotto/estrazioni/2021
2021-02-06,16,36,49,50,61,66,76,82,87,,,https://lottologia.com/superenalotto/estrazioni/2021
2021-02-09,17,7,8,19,33,40,48,54,40,,,https://lottologia.com/superenalotto/estrazioni/2021
2021-02-11,18,5,34,47,60,69,70,64,21,,,https://lottologia.com/superenalotto/estrazioni/2021
2021-02-13,19,36,39,46,58,63,77,57,65,,,https://lottologia.com/superenalotto/estrazioni/2021
2021-02-16,20,9,19,30,52,61,76,54,30,,,https://lottologia.com/superenalotto/estrazioni/2021
2021-02-18,21,28,52,56,62,66,72,58,13,,,https://lottologia.com/superenalotto/estrazioni/2021
2021-02-20,22,3,18,25,31,65,75,29,65,,,https://lottologia.com/superenalotto/estrazioni/2021
2021-02-23,23,7,37,42,57,59,87,15,17,,,https://lottologia.com/superenalotto/estrazioni/2021
2021-02-25,24,13,26,42,71,72,73,62,30,,,https://lottologia.com/superenalotto/estrazioni/2021
2021-02-27,25,10,37,42,69,72,86,85,2,,,https://lottologia.com/superenalotto/estrazioni/2021
2021-03-02,26,3,32,39,56,77,89,90,82,,,https://lottologia.com/superenalotto/estrazioni/2021
2021-03-04,27,2,4,13,45,51,77,5,64,,,https://lottologia.com/superenalotto/estrazioni/2021
2021-03-06,28,4,36,43,61,72,89,22,29,,,https://lottologia.com/superenalotto/estrazioni/2021
2021-03-09,29,8,15,20,52,54,72,81,79,,,https://lottologia.com/superenalotto/estrazioni/2021
2021-03-11,30,9,31,51,68,84,90,33,41,,,https://lottologia.com/superenalotto/estrazioni/2021
2021-03-13,31,28,29,43,59,70,79,52,79,,,https://lottologia.com/superenalotto/estrazioni/2021
2021-03-16,32,28,43,48,65,84,89,9,2,,,https://lottologia.com/superenalotto/estrazioni/2021
2021-03-18,33,11,38,51,58,62,63,47,56,,,https://lottologia.com/superenalotto/estrazioni/2021
2021-03-20,34,6,10,57,71,74,83,39,40,,,https://lottologia.com/superenalotto/estrazioni/2021
2021-03-23,35,2,11,13,45,66,72,25,84,,,https://lottologia.com/superenalotto/estrazioni/2021
2021-03-25,36,15,28,30,52,75,86,37,32,,,https://lottologia.com/superenalotto/estrazioni/2021
2021-03-27,37,16,19,41,72,78,82,70,46,,,https://lottologia.com/superenalotto/estrazioni/2021
2021-03-30,38,10,25,41,58,78,87,73,33,,,https://lottologia.com/superenalotto/estrazioni/2021
2021-04-01,39,22,37,57,62,83,90,3,87,,,https://lottologia.com/superenalotto/estrazioni/2021
2021-04-03,40,1,39,53,60,75,76,36,8,,,https://lottologia.com/superenalotto/estrazioni/2021
2021-04-06,41,7,27,73,77,78,89,26,41,,,https://lottologia.com/superenalotto/estrazioni/2021
2021-04-08,42,19,29,35,49,66,81,61,87,,,https://lottologia.com/superenalotto/estrazioni/2021
2021-04-10,43,9,27,67,80,87,89,65,18,,,https://lottologia.com/superenalotto/estrazioni/2021
2021-04-13,44,1,36,48,63,68,87,23,36,,,https://lottologia.com/superenalotto/estrazioni/2021
2021-04-15,45,12,33,44,71,72,80,69,12,,,https://lottologia.com/superenalotto/estrazioni/2021
2021-04-17,46,7,20,63,68,74,88,13,11,,,https://lottologia.com/superenalotto/estrazioni/2021
2021-04-20,47,1,32,48,58,68,75,59,10,,,https://lottologia.com/superenalotto/estrazioni/2021
2021-04-22,48,8,11,46,47,72,81,68,80,,,https://lottologia.com/superenalotto/estrazioni/2021
2021-04-24,49,10,20,21,29,34,44,58,33,,,https://lottologia.com/superenalotto/estrazioni/2021
2021-04-27,50,41,49,56,58,60,68,59,79,,,https://lottologia.com/superenalotto/estrazioni/2021
2021-04-29,51,14,62,64,66,76,87,79,48,,,https://lottologia.com/superenalotto/estrazioni/2021
2021-05-03,52,15,18,40,43,57,72,39,12,,,https://lottologia.com/superenalotto/estrazioni/2021
2021-05-04,53,6,43,48,60,75,85,1,2,,,https://lottologia.com/superenalotto/estrazioni/2021
2021-05-06,54,5,28,38,55,79,89,31,26,,,https://lottologia.com/superenalotto/estrazioni/2021
2021-05-08,55,37,38,44,45,60,65,66,10,,,https://lottologia.com/superenalotto/estrazioni/2021
2021-05-11,56,23,30,50,59,60,83,16,86,,,https://lottologia.com/superenalotto/estrazioni/2021
2021-05-13,57,4,13,20,51,69,82,9,27,,,https://lottologia.com/superenalotto/estrazioni/2021
2021-05-15,58,15,36,49,59,60,62,77,20,,,https://lottologia.com/superenalotto/estrazioni/2021
2021-05-18,59,10,11,15,19,47,78,68,90,,,https://lottologia.com/superenalotto/estrazioni/2021
2021-05-20,60,27,31,36,39,46,67,19,88,,,https://lottologia.com/superenalotto/estrazioni/2021
2021-05-22,61,1,7,37,43,63,81,34,26,,,https://lottologia.com/superenalotto/estrazioni/2021
